NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-04-11;Dona;Menors de 15;No;0;10;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 15 i 64;No;101;670;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 15 i 64;Si;13;51;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 65 i 74;No;20;152;0;0;0;0;16
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 65 i 74;Si;15;43;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-11;Home;Majors de 74;No;26;194;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-11;Home;Majors de 74;Si;80;253;0;0;0;0;56
CATALUNYA;CATALUNYA;2020-04-11;Home;Menors de 15;No;0;17;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Altres;N/A;--;6;12;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 15 i 64;No;272;1919;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 15 i 64;Si;19;38;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 65 i 74;No;16;122;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 65 i 74;Si;20;42;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-10;Dona;Majors de 74;No;53;271;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-10;Dona;Majors de 74;Si;326;680;0;0;0;0;126
CATALUNYA;CATALUNYA;2020-04-10;Dona;Menors de 15;No;0;15;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 15 i 64;No;157;976;0;0;0;0;11
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 15 i 64;Si;26;70;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 65 i 74;No;34;197;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 65 i 74;Si;16;47;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-10;Home;Majors de 74;No;37;253;0;0;0;0;45
CATALUNYA;CATALUNYA;2020-04-10;Home;Majors de 74;Si;117;259;0;0;0;0;54
CATALUNYA;CATALUNYA;2020-04-10;Home;Menors de 15;No;1;23;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Altres;N/A;--;21;59;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 15 i 64;No;357;2615;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 15 i 64;Si;14;49;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 65 i 74;No;28;180;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 65 i 74;Si;16;45;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-09;Dona;Majors de 74;No;71;342;0;0;0;0;44
CATALUNYA;CATALUNYA;2020-04-09;Dona;Majors de 74;Si;374;900;0;0;0;0;123
CATALUNYA;CATALUNYA;2020-04-09;Dona;Menors de 15;No;0;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 15 i 64;No;210;1319;0;0;0;0;11
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 15 i 64;Si;28;71;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 65 i 74;No;32;200;0;0;0;0;24
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 65 i 74;Si;18;48;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-09;Home;Majors de 74;No;70;325;0;0;0;0;66
CATALUNYA;CATALUNYA;2020-04-09;Home;Majors de 74;Si;111;279;0;0;0;0;66
CATALUNYA;CATALUNYA;2020-04-09;Home;Menors de 15;No;0;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Altres;N/A;--;7;63;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 15 i 64;No;410;2645;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 15 i 64;Si;13;57;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 65 i 74;No;36;183;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 65 i 74;Si;11;33;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-08;Dona;Majors de 74;No;70;375;0;0;0;0;46
CATALUNYA;CATALUNYA;2020-04-08;Dona;Majors de 74;Si;321;662;0;0;0;0;129
CATALUNYA;CATALUNYA;2020-04-08;Dona;Menors de 15;No;1;13;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 15 i 64;No;186;1218;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 15 i 64;Si;18;67;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 65 i 74;No;33;184;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 65 i 74;Si;21;49;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-08;Home;Majors de 74;No;54;305;0;0;0;0;53
CATALUNYA;CATALUNYA;2020-04-08;Home;Majors de 74;Si;119;227;0;0;0;0;60
CATALUNYA;CATALUNYA;2020-04-08;Home;Menors de 15;No;0;18;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Altres;N/A;--;11;38;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 15 i 64;No;355;2599;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 15 i 64;Si;15;54;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 65 i 74;No;42;164;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 65 i 74;Si;17;28;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-07;Dona;Majors de 74;No;88;362;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-07;Dona;Majors de 74;Si;261;463;0;0;0;0;130
CATALUNYA;CATALUNYA;2020-04-07;Dona;Menors de 15;No;0;8;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 15 i 64;No;177;1176;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 15 i 64;Si;22;61;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 65 i 74;No;48;215;0;0;0;0;28
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 65 i 74;Si;10;32;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-07;Home;Majors de 74;No;61;329;0;0;0;0;49
CATALUNYA;CATALUNYA;2020-04-07;Home;Majors de 74;Si;77;185;0;0;0;0;68
CATALUNYA;CATALUNYA;2020-04-07;Home;Menors de 15;No;1;11;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Altres;N/A;--;12;51;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 15 i 64;No;537;2081;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 15 i 64;Si;15;33;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 65 i 74;No;38;152;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 65 i 74;Si;20;28;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-06;Dona;Majors de 74;No;81;317;0;0;0;0;45
CATALUNYA;CATALUNYA;2020-04-06;Dona;Majors de 74;Si;220;372;0;0;0;0;117
CATALUNYA;CATALUNYA;2020-04-06;Dona;Menors de 15;No;2;9;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 15 i 64;No;276;991;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 15 i 64;Si;16;31;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 65 i 74;No;51;196;0;0;0;0;24
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 65 i 74;Si;16;29;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-06;Home;Majors de 74;No;71;289;0;0;0;0;67
CATALUNYA;CATALUNYA;2020-04-06;Home;Majors de 74;Si;84;126;0;0;0;0;58
CATALUNYA;CATALUNYA;2020-04-06;Home;Menors de 15;No;0;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Altres;N/A;--;7;15;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 15 i 64;No;161;848;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 15 i 64;Si;6;12;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 65 i 74;No;17;88;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 65 i 74;Si;6;15;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-05;Dona;Majors de 74;No;47;198;0;0;0;0;43
CATALUNYA;CATALUNYA;2020-04-05;Dona;Majors de 74;Si;81;201;0;0;0;0;127
CATALUNYA;CATALUNYA;2020-04-05;Dona;Menors de 15;No;0;8;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 15 i 64;No;118;520;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 15 i 64;Si;5;18;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 65 i 74;No;31;138;0;0;0;0;14
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 65 i 74;Si;5;15;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-05;Home;Majors de 74;No;50;194;0;0;0;0;71
CATALUNYA;CATALUNYA;2020-04-05;Home;Majors de 74;Si;36;92;0;0;0;0;54
CATALUNYA;CATALUNYA;2020-04-05;Home;Menors de 15;No;1;13;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Altres;N/A;--;8;28;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 15 i 64;No;228;1427;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 15 i 64;Si;11;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 65 i 74;No;29;115;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 65 i 74;Si;9;14;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-04;Dona;Majors de 74;No;53;205;0;0;0;0;46
CATALUNYA;CATALUNYA;2020-04-04;Dona;Majors de 74;Si;140;379;0;0;0;0;109
CATALUNYA;CATALUNYA;2020-04-04;Dona;Menors de 15;No;0;7;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 15 i 64;No;138;729;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 15 i 64;Si;6;30;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 65 i 74;No;28;165;0;0;0;0;20
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 65 i 74;Si;9;22;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-04;Home;Majors de 74;No;50;211;0;0;0;0;78
CATALUNYA;CATALUNYA;2020-04-04;Home;Majors de 74;Si;47;117;0;0;0;0;69
CATALUNYA;CATALUNYA;2020-04-04;Home;Menors de 15;No;1;20;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Altres;N/A;--;12;85;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 15 i 64;No;443;2651;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 15 i 64;Si;11;24;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 65 i 74;No;46;166;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 65 i 74;Si;13;30;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-03;Dona;Majors de 74;No;87;275;0;0;0;0;52
CATALUNYA;CATALUNYA;2020-04-03;Dona;Majors de 74;Si;262;515;0;0;0;0;116
CATALUNYA;CATALUNYA;2020-04-03;Dona;Menors de 15;No;2;21;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 15 i 64;No;240;1189;0;0;0;0;12
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 15 i 64;Si;27;49;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 65 i 74;No;62;228;0;0;0;0;27
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 65 i 74;Si;15;30;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-03;Home;Majors de 74;No;82;285;0;0;0;0;80
CATALUNYA;CATALUNYA;2020-04-03;Home;Majors de 74;Si;96;207;0;0;0;0;73
CATALUNYA;CATALUNYA;2020-04-03;Home;Menors de 15;No;0;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Altres;N/A;--;8;57;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 15 i 64;No;443;2384;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 15 i 64;Si;18;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 65 i 74;No;50;176;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 65 i 74;Si;11;18;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-02;Dona;Majors de 74;No;93;295;0;0;0;0;53
CATALUNYA;CATALUNYA;2020-04-02;Dona;Majors de 74;Si;176;313;0;0;0;0;109
CATALUNYA;CATALUNYA;2020-04-02;Dona;Menors de 15;No;2;12;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 15 i 64;No;270;1099;0;0;0;0;21
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 15 i 64;Si;22;35;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 65 i 74;No;80;251;0;0;0;0;30
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 65 i 74;Si;13;33;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-02;Home;Majors de 74;No;98;323;0;0;0;0;89
CATALUNYA;CATALUNYA;2020-04-02;Home;Majors de 74;Si;67;157;0;0;0;0;65
CATALUNYA;CATALUNYA;2020-04-02;Home;Menors de 15;No;0;18;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Altres;N/A;--;15;70;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 15 i 64;No;470;2219;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 15 i 64;Si;16;31;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 65 i 74;No;41;175;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 65 i 74;Si;10;28;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-01;Dona;Majors de 74;No;99;293;0;0;0;0;56
CATALUNYA;CATALUNYA;2020-04-01;Dona;Majors de 74;Si;205;362;0;0;0;0;88
CATALUNYA;CATALUNYA;2020-04-01;Dona;Menors de 15;No;0;7;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 15 i 64;No;275;1077;0;0;0;0;15
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 15 i 64;Si;15;51;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 65 i 74;No;68;223;0;0;0;0;20
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 65 i 74;Si;19;33;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-01;Home;Majors de 74;No;96;313;0;0;0;0;90
CATALUNYA;CATALUNYA;2020-04-01;Home;Majors de 74;Si;81;170;0;0;0;0;57
CATALUNYA;CATALUNYA;2020-04-01;Home;Menors de 15;No;0;14;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Altres;N/A;--;17;55;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 15 i 64;No;429;2185;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 15 i 64;Si;6;17;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 65 i 74;No;75;189;0;0;0;0;15
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 65 i 74;Si;11;19;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-03-31;Dona;Majors de 74;No;109;332;0;0;0;0;69
CATALUNYA;CATALUNYA;2020-03-31;Dona;Majors de 74;Si;167;280;0;0;0;0;86
CATALUNYA;CATALUNYA;2020-03-31;Dona;Menors de 15;No;3;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 15 i 64;No;343;1165;0;0;0;0;15
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 15 i 64;Si;13;34;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 65 i 74;No;90;262;0;0;0;0;35
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 65 i 74;Si;12;24;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-03-31;Home;Majors de 74;No;130;386;0;0;0;0;115
CATALUNYA;CATALUNYA;2020-03-31;Home;Majors de 74;Si;72;135;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-03-31;Home;Menors de 15;No;2;22;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Altres;N/A;--;11;15;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 15 i 64;No;631;2205;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 15 i 64;Si;14;24;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 65 i 74;No;89;201;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 65 i 74;Si;13;27;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-03-30;Dona;Majors de 74;No;140;336;0;0;0;0;75
CATALUNYA;CATALUNYA;2020-03-30;Dona;Majors de 74;Si;172;374;0;0;0;0;85
CATALUNYA;CATALUNYA;2020-03-30;Dona;Menors de 15;No;2;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 15 i 64;No;454;1173;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 15 i 64;Si;21;35;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 65 i 74;No;151;314;0;0;0;0;32
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 65 i 74;Si;11;33;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-03-30;Home;Majors de 74;No;178;419;0;0;0;0;114
CATALUNYA;CATALUNYA;2020-03-30;Home;Majors de 74;Si;73;156;0;0;0;0;53
CATALUNYA;CATALUNYA;2020-03-30;Home;Menors de 15;No;2;22;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-29;Altres;N/A;--;9;16;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-03-29;Dona;Entre 15 i 64;No;263;1142;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-03-29;Dona;Entre 15 i 64;Si;15;26;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-29;Dona;Entre 65 i 74;No;47;145;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-03-29;Dona;Entre 65 i 74;Si;7;12;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-03-29;Dona;Majors de 74;No;100;270;0;0;0;0;80
CATALUNYA;CATALUNYA;2020-03-29;Dona;Majors de 74;Si;129;299;0;0;0;0;64
CATALUNYA;CATALUNYA;2020-03-29;Dona;Menors de 15;No;0;8;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-29;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-29;Home;Entre 15 i 64;No;190;732;0;0;0;0;11
CATALUNYA;CATALUNYA;2020-03-29;Home;Entre 15 i 64;Si;13;22;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-29;Home;Entre 65 i 74;No;75;221;0;0;0;0;21
CATALUNYA;CATALUNYA;2020-03-29;Home;Entre 65 i 74;Si;5;16;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-03-29;Home;Majors de 74;No;107;280;0;0;0;0;97
CATALUNYA;CATALUNYA;2020-03-29;Home;Majors de 74;Si;52;114;0;0;0;0;50
CATALUNYA;CATALUNYA;2020-03-29;Home;Menors de 15;No;0;7;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-29;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-28;Altres;N/A;--;10;13;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-03-28;Dona;Entre 15 i 64;No;300;1487;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-03-28;Dona;Entre 15 i 64;Si;19;40;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-28;Dona;Entre 65 i 74;No;65;184;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-03-28;Dona;Entre 65 i 74;Si;5;16;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-28;Dona;Majors de 74;No;106;240;0;0;0;0;75
CATALUNYA;CATALUNYA;2020-03-28;Dona;Majors de 74;Si;105;312;0;0;0;0;52
CATALUNYA;CATALUNYA;2020-03-28;Dona;Menors de 15;No;1;9;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-28;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-28;Home;Entre 15 i 64;No;244;914;0;0;0;0;14
CATALUNYA;CATALUNYA;2020-03-28;Home;Entre 15 i 64;Si;22;44;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-28;Home;Entre 65 i 74;No;79;268;0;0;0;0;25
CATALUNYA;CATALUNYA;2020-03-28;Home;Entre 65 i 74;Si;10;22;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-03-28;Home;Majors de 74;No;128;321;0;0;0;0;102
CATALUNYA;CATALUNYA;2020-03-28;Home;Majors de 74;Si;60;135;0;0;0;0;44
CATALUNYA;CATALUNYA;2020-03-28;Home;Menors de 15;No;0;12;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-28;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-27;Altres;N/A;--;14;18;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-03-27;Dona;Entre 15 i 64;No;445;1885;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-03-27;Dona;Entre 15 i 64;Si;18;27;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-27;Dona;Entre 65 i 74;No;94;227;0;0;0;0;14
CATALUNYA;CATALUNYA;2020-03-27;Dona;Entre 65 i 74;Si;11;20;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-03-27;Dona;Majors de 74;No;142;295;0;0;0;0;78
CATALUNYA;CATALUNYA;2020-03-27;Dona;Majors de 74;Si;105;168;0;0;0;0;52
CATALUNYA;CATALUNYA;2020-03-27;Dona;Menors de 15;No;1;7;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-27;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-27;Home;Entre 15 i 64;No;347;1028;0;0;0;0;12
CATALUNYA;CATALUNYA;2020-03-27;Home;Entre 15 i 64;Si;21;52;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-27;Home;Entre 65 i 74;No;163;314;0;0;0;0;28
CATALUNYA;CATALUNYA;2020-03-27;Home;Entre 65 i 74;Si;18;26;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-03-27;Home;Majors de 74;No;194;347;0;0;0;0;93
CATALUNYA;CATALUNYA;2020-03-27;Home;Majors de 74;Si;60;94;0;0;0;0;41
CATALUNYA;CATALUNYA;2020-03-27;Home;Menors de 15;No;3;10;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-27;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-26;Altres;N/A;--;12;22;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-26;Dona;Entre 15 i 64;No;499;1825;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-03-26;Dona;Entre 15 i 64;Si;11;25;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-26;Dona;Entre 65 i 74;No;125;223;0;0;0;0;14
CATALUNYA;CATALUNYA;2020-03-26;Dona;Entre 65 i 74;Si;19;12;0;0;0;0;1
